,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
0,2015-02-16,,,,1.0,,1.0,1.0,1.0
1,2015-02-17,,,,1.0,,1.0,1.0,1.0
2,2015-02-25,,,,1.0,,1.0,1.0,1.0
3,2015-02-26,,,,1.0,,1.0,1.0,1.0
4,2015-02-27,,,,1.003,,1.003,1.003,1.003
5,2015-03-02,,,,1.003,,1.003,1.003,1.003
6,2015-03-03,,,,1.003,,1.003,1.003,1.003
7,2015-03-04,,,,1.003,,1.003,1.003,1.003
8,2015-03-05,,,,1.003,,1.003,1.003,1.003
9,2015-03-06,,,,1.008,,1.008,1.008,1.008
10,2015-03-09,,,,1.008,,1.008,1.008,1.008
11,2015-03-10,,,,1.008,,1.008,1.008,1.008
12,2015-03-11,,,,1.008,,1.008,1.008,1.008
13,2015-03-12,,,,1.008,,1.008,1.008,1.008
14,2015-03-13,,,,1.014,,1.014,1.014,1.014
15,2015-03-16,,,,1.014,,1.014,1.014,1.014
16,2015-03-17,,,,1.014,,1.014,1.014,1.014
17,2015-03-18,,,,1.014,,1.014,1.014,1.014
18,2015-03-19,,,,1.014,,1.014,1.014,1.014
19,2015-03-20,,,,1.032,,1.032,1.032,1.032
20,2015-03-23,,,,1.032,,1.032,1.032,1.032
21,2015-03-24,,,,1.032,,1.032,1.032,1.032
22,2015-03-25,,,,1.032,,1.032,1.032,1.032
23,2015-03-26,,,,1.032,,1.032,1.032,1.032
24,2015-03-27,,,,1.057,,1.057,1.057,1.057
25,2015-03-30,,,,1.057,,1.057,1.057,1.057
26,2015-03-31,,,,1.057,,1.057,1.057,1.057
27,2015-04-01,,,,1.057,,1.057,1.057,1.057
28,2015-04-02,,,,1.057,,1.057,1.057,1.057
29,2015-04-03,,,,1.101,,1.101,1.101,1.101
30,2015-04-07,,,,1.101,,1.101,1.101,1.101
31,2015-04-08,,,,1.101,,1.101,1.101,1.101
32,2015-04-09,,,,1.101,,1.101,1.101,1.101
33,2015-04-10,,,,1.122,,1.122,1.122,1.122
34,2015-04-13,,,,1.122,,1.122,1.122,1.122
35,2015-04-14,,,,1.122,,1.122,1.122,1.122
36,2015-04-15,,,,1.122,,1.122,1.122,1.122
37,2015-04-16,,,,1.12,,1.12,1.12,1.12
38,2015-04-17,,,,1.123,,1.123,1.123,1.123
39,2015-04-20,,,,1.123,,1.123,1.123,1.123
40,2015-04-21,,,,1.123,,1.123,1.123,1.123
41,2015-04-22,,,,1.123,,1.123,1.123,1.123
42,2015-04-23,,,,1.123,,1.123,1.123,1.123
43,2015-04-24,,,,1.165,,1.165,1.165,1.165
44,2015-04-27,,,,1.165,,1.165,1.165,1.165
45,2015-04-28,,,,1.165,,1.165,1.165,1.165
46,2015-04-29,,,,1.165,,1.165,1.165,1.165
47,2015-04-30,,,,1.16,,1.16,1.16,1.16
48,2015-05-04,,,,1.16,,1.16,1.16,1.16
49,2015-05-05,,,,1.16,,1.16,1.16,1.16
50,2015-05-06,,,,1.16,,1.16,1.16,1.16
51,2015-05-07,,,,1.16,,1.16,1.16,1.16
52,2015-05-08,,,,1.1440000000000001,,1.1440000000000001,1.1440000000000001,1.1440000000000001
53,2015-05-11,,,,1.173,,1.173,1.173,1.173
54,2015-05-12,,,,1.189,,1.189,1.189,1.189
55,2015-05-13,,,,1.196,,1.196,1.196,1.196
56,2015-05-14,,,,1.199,,1.199,1.199,1.199
57,2015-05-15,,,,1.19,,1.19,1.19,1.19
58,2015-05-18,,,,1.214,,1.214,1.214,1.214
59,2015-05-19,,,,1.248,,1.248,1.248,1.248
60,2015-05-20,,,,1.2690000000000001,,1.2690000000000001,1.2690000000000001,1.2690000000000001
61,2015-05-21,,,,1.314,,1.314,1.314,1.314
62,2015-05-22,,,,1.3319999999999999,,1.3319999999999999,1.3319999999999999,1.3319999999999999
63,2015-05-25,,,,1.371,,1.371,1.371,1.371
64,2015-05-26,,,,1.41,,1.41,1.41,1.41
65,2015-05-27,,,,1.4240000000000002,,1.4240000000000002,1.4240000000000002,1.4240000000000002
66,2015-05-28,,,,1.344,,1.344,1.344,1.344
67,2015-05-29,,,,1.3619999999999999,,1.3619999999999999,1.3619999999999999,1.3619999999999999
68,2015-06-01,,,,1.439,,1.439,1.439,1.439
69,2015-06-02,,,,1.4980000000000002,,1.4980000000000002,1.4980000000000002,1.4980000000000002
70,2015-06-03,,,,1.4969999999999999,,1.4969999999999999,1.4969999999999999,1.4969999999999999
71,2015-06-04,,,,1.5019999999999998,,1.5019999999999998,1.5019999999999998,1.5019999999999998
72,2015-06-05,,,,1.5290000000000001,,1.5290000000000001,1.5290000000000001,1.5290000000000001
73,2015-06-08,,,,1.524,,1.524,1.524,1.524
74,2015-06-09,,,,1.5190000000000001,,1.5190000000000001,1.5190000000000001,1.5190000000000001
75,2015-06-10,,,,1.547,,1.547,1.547,1.547
76,2015-06-11,,,,1.5719999999999998,,1.5719999999999998,1.5719999999999998,1.5719999999999998
77,2015-06-12,,,,1.597,,1.597,1.597,1.597
78,2015-06-15,,,,1.568,,1.568,1.568,1.568
79,2015-06-16,,,,1.515,,1.515,1.515,1.515
80,2015-06-17,,,,1.546,,1.546,1.546,1.546
81,2015-06-18,,,,1.495,,1.495,1.495,1.495
82,2015-06-19,,,,1.396,,1.396,1.396,1.396
83,2015-06-23,,,,1.416,,1.416,1.416,1.416
84,2015-06-24,,,,1.452,,1.452,1.452,1.452
85,2015-06-25,,,,1.4,,1.4,1.4,1.4
86,2015-06-26,,,,1.287,,1.287,1.287,1.287
87,2015-06-29,,,,1.226,,1.226,1.226,1.226
88,2015-06-30,,,,1.2930000000000001,,1.2930000000000001,1.2930000000000001,1.2930000000000001
89,2015-07-01,,,,1.237,,1.237,1.237,1.237
90,2015-07-02,,,,1.161,,1.161,1.161,1.161
91,2015-07-03,,,,1.097,,1.097,1.097,1.097
92,2015-07-06,,,,1.082,,1.082,1.082,1.082
93,2015-07-07,,,,1.006,,1.006,1.006,1.006
94,2015-07-08,,,,0.89,,0.89,0.89,0.89
95,2015-07-09,,,,0.95,,0.95,0.95,0.95
96,2015-07-10,,,,1.014,,1.014,1.014,1.014
97,2015-07-13,,,,1.079,,1.079,1.079,1.079
98,2015-07-14,,,,1.092,,1.092,1.092,1.092
99,2015-07-15,,,,1.02,,1.02,1.02,1.02
